CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,BalanceToSalary,ZeroBalance,ProductsPerYear,EngagementProducts,AgeTenure,CreditScorePerAge,ChurnProbability,ActualChurn,PredictedChurn,RiskTier
601,47,1,64430.06,2,0,1,96517.97,TRUE,FALSE,FALSE,FALSE,TRUE,0.667537791,0,1,2,47,12.78723404,0.2329586,0,0,Low
707,35,9,0,2,1,1,70403.65,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.2,2,315,20.2,0.03235274,0,0,Low
461,35,5,0,1,1,1,54209.02,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.166666667,1,175,13.17142857,0.13577767,0,0,Low
596,67,6,0,2,1,1,138350.74,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,2,402,8.895522388,0.026823673,0,0,Low
730,26,6,0,2,1,1,185808.7,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.285714286,2,156,28.07692308,0.004569724,0,0,Low
540,28,8,0,2,0,0,197588.32,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.222222222,0,224,19.28571429,0.01705705,0,0,Low
631,27,10,134169.62,1,1,1,176730.02,FALSE,FALSE,TRUE,FALSE,TRUE,0.759174139,0,0.090909091,1,270,23.37037037,0.044342235,0,0,Low
817,45,9,101207.75,1,0,0,88211.12,FALSE,TRUE,FALSE,FALSE,TRUE,1.147322499,0,0.1,0,405,18.15555556,0.63315475,1,1,  Medium-High
583,40,3,0,2,1,0,47728,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,0,120,14.575,0.018159026,0,0,Low
683,32,0,138171.1,2,1,1,188203.58,FALSE,TRUE,FALSE,TRUE,FALSE,0.73415376,0,2,2,0,21.34375,0.042542584,0,0,Low
662,41,4,0,2,1,0,126551.48,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,164,16.14634146,0.055285465,0,0,Low
559,33,9,111060.05,2,1,0,110371.84,TRUE,FALSE,FALSE,FALSE,TRUE,1.00622626,0,0.2,0,297,16.93939394,0.07088765,0,0,Low
538,28,6,164365.44,1,0,1,5698.97,FALSE,TRUE,FALSE,TRUE,FALSE,28.83619387,0,0.142857143,1,168,19.21428571,0.124194555,0,0,Low
670,38,4,119624.54,2,1,1,110472.12,TRUE,FALSE,FALSE,TRUE,FALSE,1.082838432,0,0.4,2,152,17.63157895,0.099866025,0,0,Low
638,36,6,188455.19,1,0,0,47031.4,TRUE,FALSE,FALSE,FALSE,TRUE,4.006922675,0,0.142857143,0,216,17.72222222,0.33131522,1,0,Medium
702,29,10,88378.6,1,1,0,88550.28,TRUE,FALSE,FALSE,TRUE,FALSE,0.998049943,0,0.090909091,0,290,24.20689655,0.08938394,0,0,Low
742,21,1,114292.48,1,1,0,31520.4,FALSE,TRUE,FALSE,TRUE,FALSE,3.625869409,0,0.5,0,21,35.33333333,0.44238272,0,0,Medium
731,43,2,0,1,1,1,170034.95,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,1,86,17,0.2805622,1,0,Low
559,43,1,0,1,0,1,86634.3,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,1,43,13,0.4643911,0,0,Medium
607,36,10,106702.94,2,0,0,198313.69,FALSE,TRUE,FALSE,FALSE,TRUE,0.538048593,0,0.181818182,0,360,16.86111111,0.06902688,0,0,Low
547,55,4,111362.76,3,1,0,16922.28,FALSE,TRUE,FALSE,FALSE,TRUE,6.580447762,0,0.6,0,220,9.945454545,0.97742575,1,1,High
652,36,1,0,2,1,1,19302.78,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,2,36,18.11111111,0.033936076,0,0,Low
604,34,7,0,2,1,0,193021.49,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,238,17.76470588,0.03870197,0,0,Low
735,38,1,0,3,0,0,92220.12,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,1.5,0,38,19.34210526,0.666119,1,1,  Medium-High
545,45,6,93796.42,2,1,1,162321.26,FALSE,TRUE,FALSE,FALSE,TRUE,0.577840772,0,0.285714286,2,270,12.11111111,0.17844021,0,0,Low
506,28,8,53053.76,1,0,1,24577.34,FALSE,TRUE,FALSE,FALSE,TRUE,2.158557494,0,0.111111111,1,224,18.07142857,0.06316434,0,0,Low
525,30,0,157989.21,2,1,1,100687.67,FALSE,TRUE,FALSE,TRUE,FALSE,1.569086274,0,2,2,0,17.5,0.027370643,0,0,Low
620,33,9,127638.35,1,1,1,192717.57,TRUE,FALSE,FALSE,TRUE,FALSE,0.662304364,0,0.1,1,297,18.78787879,0.09424606,0,0,Low
658,43,7,140260.36,2,1,0,2748.72,TRUE,FALSE,FALSE,TRUE,FALSE,51.00896091,0,0.25,0,301,15.30232558,0.10405027,0,0,Low
526,32,6,131938.92,2,1,1,1795.93,FALSE,TRUE,FALSE,TRUE,FALSE,73.42462979,0,0.285714286,2,192,16.4375,0.06990587,0,0,Low
665,34,1,96645.54,2,0,0,171413.66,TRUE,FALSE,FALSE,TRUE,FALSE,0.563811403,0,1,0,34,19.55882353,0.033669174,0,0,Low
529,28,9,0,2,1,1,52545.24,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,2,252,18.89285714,0.01256941,0,0,Low
543,31,2,147674.26,1,1,1,16658.76,TRUE,FALSE,FALSE,TRUE,FALSE,8.864128895,0,0.333333333,1,62,17.51612903,0.10258855,0,0,Low
635,48,8,130796.33,2,1,1,43250.3,TRUE,FALSE,FALSE,TRUE,FALSE,3.024101703,0,0.222222222,2,384,13.22916667,0.28455424,0,0,Low
631,38,7,0,2,1,0,181605.85,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.25,0,266,16.60526316,0.021605784,0,0,Low
625,22,9,0,2,1,0,157072.91,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,0,198,28.40909091,0.008627237,0,0,Low
764,30,5,0,2,0,1,105155.66,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.333333333,2,150,25.46666667,0.010834668,0,0,Low
569,36,1,67087.69,1,1,0,154775.7,TRUE,FALSE,FALSE,FALSE,TRUE,0.433448252,0,0.5,0,36,15.80555556,0.1624277,0,0,Low
667,31,5,0,2,1,1,20346.69,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.333333333,2,155,21.51612903,0.010082888,0,0,Low
643,34,7,160426.07,1,0,1,188533.11,FALSE,TRUE,FALSE,TRUE,FALSE,0.850912708,0,0.125,1,238,18.91176471,0.2080708,0,0,Low
683,38,7,109346.13,2,1,0,102665.92,TRUE,FALSE,FALSE,FALSE,TRUE,1.06505708,0,0.25,0,266,17.97368421,0.092779815,0,0,Low
722,34,8,0,2,1,1,133447.49,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,2,272,21.23529412,0.006978005,0,0,Low
512,36,4,152169.12,2,0,0,38629.3,TRUE,FALSE,FALSE,FALSE,TRUE,3.93911308,0,0.4,0,144,14.22222222,0.072797306,1,0,Low
422,54,3,140014.42,1,0,1,86350.97,TRUE,FALSE,FALSE,FALSE,TRUE,1.621438631,0,0.25,1,162,7.814814815,0.24653837,0,0,Low
619,33,3,100488.92,2,0,1,36446.74,FALSE,TRUE,FALSE,TRUE,FALSE,2.757068614,0,0.5,2,99,18.75757576,0.058543388,0,0,Low
679,45,3,146758.24,1,1,0,48466.89,TRUE,FALSE,FALSE,FALSE,TRUE,3.027947782,0,0.25,0,135,15.08888889,0.36173972,0,0,Medium
581,46,2,79385.21,2,0,0,188492.82,FALSE,FALSE,TRUE,FALSE,TRUE,0.421155505,0,0.666666667,0,92,12.63043478,0.13896185,0,0,Low
586,60,3,47020.65,2,0,1,63241.21,TRUE,FALSE,FALSE,TRUE,FALSE,0.743501057,0,0.5,2,180,9.766666667,0.24648522,1,0,Low
643,28,9,160858.13,2,1,0,27149.27,FALSE,TRUE,FALSE,FALSE,TRUE,5.924734082,0,0.2,0,252,22.96428571,0.047160313,0,0,Low
351,57,4,163146.46,1,1,0,169621.69,FALSE,TRUE,FALSE,TRUE,FALSE,0.96181979,0,0.2,0,228,6.157894737,0.9344993,1,1,High
670,33,7,0,2,1,1,88187.81,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,231,20.3030303,0.018566191,0,0,Low
599,33,4,51690.89,1,1,0,111622.76,FALSE,FALSE,TRUE,FALSE,TRUE,0.463081426,0,0.2,0,132,18.15151515,0.1844075,1,0,Low
700,46,5,95872.86,1,1,0,98273.01,TRUE,FALSE,FALSE,FALSE,TRUE,0.975566785,0,0.166666667,0,230,15.2173913,0.31662586,1,0,Medium
797,45,8,0,1,0,0,125110.02,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.111111111,0,360,17.71111111,0.51233655,0,1,  Medium-High
699,29,3,125689.29,1,1,1,151623.71,TRUE,FALSE,FALSE,FALSE,TRUE,0.828949912,0,0.25,1,87,24.10344828,0.031026358,0,0,Low
680,32,7,175454,1,0,1,77349.92,FALSE,TRUE,FALSE,FALSE,TRUE,2.268285885,0,0.125,1,224,21.25,0.07870128,0,0,Low
678,27,5,87099.85,2,1,0,149550.95,FALSE,FALSE,TRUE,TRUE,FALSE,0.582405311,0,0.333333333,0,135,25.11111111,0.076493286,0,0,Low
601,43,2,0,1,1,0,49713.87,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.333333333,0,86,13.97674419,0.5127692,1,1,  Medium-High
701,39,9,0,2,1,1,110043.88,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.2,2,351,17.97435897,0.039975233,0,0,Low
652,40,7,100471.34,1,1,1,124550.88,FALSE,FALSE,TRUE,TRUE,FALSE,0.806662573,0,0.125,1,280,16.3,0.11577732,0,0,Low
622,43,8,0,2,1,0,100618.17,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,0,344,14.46511628,0.051916733,0,0,Low
709,42,9,118546.71,1,0,1,77142.85,TRUE,FALSE,FALSE,FALSE,TRUE,1.536696833,0,0.1,1,378,16.88095238,0.090068564,0,0,Low
710,41,9,149155.53,2,1,0,42131.26,FALSE,TRUE,FALSE,TRUE,FALSE,3.540173966,0,0.2,0,369,17.31707317,0.10169551,1,0,Low
541,34,3,128743.55,1,1,0,134851.12,TRUE,FALSE,FALSE,FALSE,TRUE,0.954701713,0,0.25,0,102,15.91176471,0.06735346,0,0,Low
767,24,5,0,2,1,1,67445.85,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.333333333,2,120,31.95833333,0.010461526,0,0,Low
691,37,9,149405.18,1,1,1,146411.6,TRUE,FALSE,FALSE,FALSE,TRUE,1.020439361,0,0.1,1,333,18.67567568,0.050181694,0,0,Low
756,32,0,109528.16,2,1,1,56176.31,FALSE,TRUE,FALSE,FALSE,TRUE,1.949686804,0,2,2,0,23.625,0.057446066,0,0,Low
718,52,8,79475.3,3,1,1,32421.32,TRUE,FALSE,FALSE,FALSE,TRUE,2.451252717,0,0.333333333,3,416,13.80769231,0.96747977,1,1,High
502,32,1,173340.83,1,0,1,122763.95,FALSE,TRUE,FALSE,TRUE,FALSE,1.411973287,0,0.5,1,32,15.6875,0.10270843,0,0,Low
732,42,9,108748.08,2,1,1,65323.11,FALSE,TRUE,FALSE,FALSE,TRUE,1.664746447,0,0.2,2,378,17.42857143,0.095938064,0,0,Low
798,22,8,0,2,1,0,107615.43,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.222222222,0,176,36.27272727,0.012439861,0,0,Low
724,45,5,83888.54,1,0,1,34121.81,FALSE,FALSE,TRUE,FALSE,TRUE,2.458430006,0,0.166666667,1,225,16.08888889,0.20617633,0,0,Low
491,72,6,91285.22,1,1,1,7032.95,TRUE,FALSE,FALSE,TRUE,FALSE,12.97780337,0,0.142857143,1,432,6.819444444,0.07265605,0,0,Low
749,60,6,0,1,1,0,17978.68,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.142857143,0,360,12.48333333,0.9424936,1,1,High
587,38,0,132122.42,2,0,0,31730.32,FALSE,TRUE,FALSE,TRUE,FALSE,4.163785812,0,2,0,0,15.44736842,0.17953178,0,0,Low
559,31,1,139183.06,1,0,1,143360.56,FALSE,FALSE,TRUE,TRUE,FALSE,0.970853414,0,0.5,1,31,18.03225806,0.059160657,0,0,Low
765,32,9,178095.55,1,0,0,47247.56,FALSE,FALSE,TRUE,TRUE,FALSE,3.769332864,0,0.1,0,288,23.90625,0.3533183,0,0,Medium
849,35,4,110837.73,1,0,0,126419.8,TRUE,FALSE,FALSE,FALSE,TRUE,0.876736502,0,0.2,0,140,24.25714286,0.07830287,0,0,Low
641,37,7,0,2,1,0,75248.3,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,0,259,17.32432432,0.015433164,0,0,Low
475,39,6,0,1,1,1,56999.9,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.142857143,1,234,12.17948718,0.17277491,1,0,Low
509,18,7,102983.91,1,1,0,171770.58,TRUE,FALSE,FALSE,FALSE,TRUE,0.599539866,0,0.125,0,126,28.27777778,0.058013737,0,0,Low
505,45,9,131355.3,3,1,0,195395.33,FALSE,FALSE,TRUE,TRUE,FALSE,0.6722506,0,0.3,0,405,11.22222222,0.9894252,1,1,High
541,29,7,127504.57,1,0,0,86173.92,TRUE,FALSE,FALSE,FALSE,TRUE,1.479601838,0,0.125,0,203,18.65517241,0.068681866,0,0,Low
646,38,7,0,2,1,0,1528.4,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,0,266,17,0.019433863,0,0,Low
666,39,10,0,2,1,0,102999.33,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.181818182,0,390,17.07692308,0.03322885,0,0,Low
850,24,6,0,2,1,1,13159.9,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.285714286,2,144,35.41666667,0.0073273,0,0,Low
597,24,1,103219.47,1,1,0,60420.07,TRUE,FALSE,FALSE,TRUE,FALSE,1.708335685,0,0.5,0,24,24.875,0.077178605,0,0,Low
529,38,7,99842.5,2,1,0,90256.06,FALSE,FALSE,TRUE,FALSE,TRUE,1.106201554,0,0.25,0,266,13.92105263,0.093751065,1,0,Low
655,38,3,250898.09,3,0,1,81054,FALSE,FALSE,TRUE,FALSE,TRUE,3.095405465,0,0.75,3,114,17.23684211,0.96330774,1,1,High
734,33,5,121898.58,1,1,0,61829.89,FALSE,TRUE,FALSE,FALSE,TRUE,1.971483509,0,0.166666667,0,165,22.24242424,0.35630497,0,0,Medium
613,28,7,76656.4,2,1,1,185483.24,FALSE,TRUE,FALSE,FALSE,TRUE,0.41327716,0,0.25,2,196,21.89285714,0.014630195,0,0,Low
669,33,8,0,2,0,1,128538.05,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.222222222,2,264,20.27272727,0.019712443,0,0,Low
627,35,7,0,1,1,0,187718.26,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.125,0,245,17.91428571,0.3691937,0,0,Medium
615,41,1,126773.43,1,1,1,55551.26,FALSE,FALSE,TRUE,FALSE,TRUE,2.282057112,0,0.5,1,41,15,0.10934735,0,0,Low
622,41,2,127087.06,1,1,0,102402.91,TRUE,FALSE,FALSE,FALSE,TRUE,1.241037183,0,0.333333333,0,82,15.17073171,0.17488302,1,0,Low
624,36,6,0,2,0,0,84749.96,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,216,17.33333333,0.014187611,0,0,Low
663,24,7,0,2,1,1,166310.82,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.25,2,168,27.625,0.003244208,0,0,Low
601,47,1,142802.02,1,1,1,57553.02,FALSE,TRUE,FALSE,TRUE,FALSE,2.481182374,0,0.5,1,47,12.78723404,0.6509853,0,1,  Medium-High
644,35,5,161591.11,3,1,1,63795.62,FALSE,TRUE,FALSE,FALSE,TRUE,2.532910207,0,0.5,3,175,18.4,0.9529389,0,1,High
563,42,6,99056.22,2,1,0,154347.95,FALSE,FALSE,TRUE,TRUE,FALSE,0.64176802,0,0.285714286,0,252,13.4047619,0.24399005,1,0,Low
750,35,3,0,1,1,0,191520.5,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,105,21.42857143,0.43718463,0,0,Medium
629,49,4,0,2,1,1,196335.48,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,2,196,12.83673469,0.06830454,0,0,Low
570,38,1,127201.58,1,1,0,147168.28,FALSE,TRUE,FALSE,FALSE,TRUE,0.864321549,0,0.5,0,38,15,0.39081645,1,0,Medium
850,27,1,101278.25,2,1,1,26265.18,FALSE,TRUE,FALSE,FALSE,TRUE,3.85584238,0,1,2,27,31.48148148,0.008836122,0,0,Low
633,50,7,88302.65,1,1,1,195937.16,FALSE,TRUE,FALSE,FALSE,TRUE,0.450665914,0,0.125,1,350,12.66,0.4673372,0,0,Medium
762,29,10,115545.33,2,1,0,148256.43,FALSE,FALSE,TRUE,FALSE,TRUE,0.779356084,0,0.181818182,0,290,26.27586207,0.045520753,0,0,Low
445,30,3,0,2,1,1,127939.19,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,2,90,14.83333333,0.028955923,0,0,Low
614,41,3,123475.04,1,1,1,179227.52,TRUE,FALSE,FALSE,TRUE,FALSE,0.688925178,0,0.25,1,123,14.97560976,0.18355125,0,0,Low
658,44,2,168396.34,1,1,1,14178.73,TRUE,FALSE,FALSE,FALSE,TRUE,11.87584954,0,0.333333333,1,88,14.95454545,0.16337343,0,0,Low
549,34,4,0,2,0,0,139463.57,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.4,0,136,16.14705882,0.037690517,0,0,Low
594,34,7,141525.55,1,0,0,9443.15,TRUE,FALSE,FALSE,TRUE,FALSE,14.98552543,0,0.125,0,238,17.47058824,0.069261834,0,0,Low
742,44,8,107926.02,1,0,1,17375.27,FALSE,TRUE,FALSE,TRUE,FALSE,6.211115504,0,0.111111111,1,352,16.86363636,0.5949348,1,1,  Medium-High
411,36,10,0,1,0,0,120694.35,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.090909091,0,360,11.41666667,0.6532958,0,1,  Medium-High
746,24,10,68781.82,1,0,1,47997.39,FALSE,FALSE,TRUE,FALSE,TRUE,1.433002649,0,0.090909091,1,240,31.08333333,0.045230232,0,0,Low
706,42,9,0,2,1,1,28714.34,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.2,2,378,16.80952381,0.019054478,0,0,Low
607,27,2,0,2,1,0,63495.86,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,0,54,22.48148148,0.025753554,0,0,Low
615,32,1,0,2,0,0,2139.25,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,1,0,32,19.21875,0.007640406,0,0,Low
488,33,4,140002.35,1,1,0,123613.81,FALSE,TRUE,FALSE,TRUE,FALSE,1.13256939,0,0.2,0,132,14.78787879,0.27155882,0,0,Low
764,34,6,108760.27,2,1,0,166324.79,FALSE,TRUE,FALSE,FALSE,TRUE,0.653899013,0,0.285714286,0,204,22.47058824,0.09887538,1,0,Low
622,47,6,142319.03,1,0,0,100183.05,FALSE,FALSE,TRUE,TRUE,FALSE,1.42057573,0,0.142857143,0,282,13.23404255,0.4991106,0,0,Medium
709,32,7,0,2,1,1,199418.02,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,2,224,22.15625,0.023831058,0,0,Low
540,35,7,128369.75,2,1,0,198256.15,FALSE,TRUE,FALSE,TRUE,FALSE,0.64749115,0,0.25,0,245,15.42857143,0.05800408,0,0,Low
544,26,6,0,1,1,0,100200.4,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.142857143,0,156,20.92307692,0.12740551,1,0,Low
850,25,8,69385.17,2,1,0,87834.24,FALSE,TRUE,FALSE,TRUE,FALSE,0.789946837,0,0.222222222,0,200,34,0.012962544,0,0,Low
582,32,1,116409.55,1,0,1,152790.92,TRUE,FALSE,FALSE,TRUE,FALSE,0.761882893,0,0.5,1,32,18.1875,0.02433846,0,0,Low
537,47,6,103163.35,1,1,0,16259.64,FALSE,TRUE,FALSE,TRUE,FALSE,6.344359755,0,0.142857143,0,282,11.42553191,0.76584363,1,1,High
613,44,9,100524.69,1,1,1,47298.95,FALSE,FALSE,TRUE,FALSE,TRUE,2.125259963,0,0.1,1,396,13.93181818,0.12845123,0,0,Low
562,36,6,0,2,1,0,32845.32,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,0,216,15.61111111,0.015840001,0,0,Low
754,39,3,74896.33,1,0,0,34430.16,TRUE,FALSE,FALSE,FALSE,TRUE,2.175248525,0,0.25,0,117,19.33333333,0.12202986,0,0,Low
470,31,2,101675.22,2,1,0,45033.75,FALSE,FALSE,TRUE,TRUE,FALSE,2.257705883,0,0.666666667,0,62,15.16129032,0.06963055,0,0,Low
672,34,1,142151.75,2,1,1,168753.34,TRUE,FALSE,FALSE,TRUE,FALSE,0.842359077,0,1,2,34,19.76470588,0.012902746,0,0,Low
663,22,6,0,2,0,1,131827.15,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.285714286,2,132,30.13636364,0.004183785,0,0,Low
573,44,9,0,2,1,0,107124.17,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.2,0,396,13.02272727,0.06030029,0,0,Low
698,40,0,92053.44,1,1,1,143681.83,FALSE,FALSE,TRUE,TRUE,FALSE,0.640671123,0,1,1,0,17.45,0.109465316,0,0,Low
519,34,5,0,1,1,0,68479.6,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.166666667,0,170,15.26470588,0.20446934,0,0,Low
584,32,5,0,2,1,0,10956.82,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.333333333,0,160,18.25,0.011586605,0,0,Low
850,32,7,0,2,0,0,155227,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.25,0,224,26.5625,0.02189254,0,0,Low
774,49,1,142767.39,1,1,1,8214.41,TRUE,FALSE,FALSE,FALSE,TRUE,17.37799939,0,0.5,1,49,15.79591837,0.2777515,0,0,Low
594,23,4,104753.84,2,1,0,56756.52,FALSE,TRUE,FALSE,TRUE,FALSE,1.845638076,0,0.4,0,92,25.82608696,0.094746,1,0,Low
701,38,3,125385.49,2,0,1,52044.66,FALSE,TRUE,FALSE,FALSE,TRUE,2.409144009,0,0.5,2,114,18.44736842,0.076775156,0,0,Low
597,40,9,106756.01,2,1,0,151167.94,FALSE,TRUE,FALSE,TRUE,FALSE,0.706203338,0,0.2,0,360,14.925,0.22320457,0,0,Low
695,46,4,0,2,1,1,137537.22,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.4,2,184,15.10869565,0.019777283,0,0,Low
574,36,4,77967.5,1,1,0,167066.95,FALSE,FALSE,TRUE,FALSE,TRUE,0.466681371,0,0.2,0,144,15.94444444,0.13021174,1,0,Low
634,45,9,0,2,0,0,17622.82,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,0,405,14.08888889,0.062344566,0,0,Low
650,32,2,84906.45,1,1,0,163216.48,TRUE,FALSE,FALSE,FALSE,TRUE,0.520204392,0,0.333333333,0,64,20.3125,0.08845144,0,0,Low
685,40,2,168001.34,2,1,1,167400.29,TRUE,FALSE,FALSE,FALSE,TRUE,1.0035845,0,0.666666667,2,80,17.125,0.034998395,0,0,Low
682,58,1,0,1,1,1,706.5,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.5,1,58,11.75862069,0.5687271,0,1,  Medium-High
669,37,4,0,1,1,0,132540.33,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,0,148,18.08108108,0.20438038,0,0,Low
839,33,10,75592.43,1,1,0,62674.42,FALSE,FALSE,TRUE,TRUE,FALSE,1.206093713,0,0.090909091,0,330,25.42424242,0.14584337,0,0,Low
450,29,7,117199.8,1,1,1,43480.63,TRUE,FALSE,FALSE,FALSE,TRUE,2.695386534,0,0.125,1,203,15.51724138,0.062018335,0,0,Low
850,42,6,84445.68,3,0,1,60021.34,FALSE,TRUE,FALSE,FALSE,TRUE,1.406904163,0,0.428571429,3,252,20.23809524,0.8301721,1,1,High
527,31,4,0,1,1,0,169361.89,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.2,0,124,17,0.22411229,0,0,Low
792,34,1,0,1,0,1,86330.32,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,1,34,23.29411765,0.0362306,0,0,Low
531,42,2,0,2,0,1,90537.47,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.666666667,2,84,12.64285714,0.03200066,0,0,Low
535,37,3,175534.78,2,1,1,9241.52,FALSE,FALSE,TRUE,FALSE,TRUE,18.9920909,0,0.5,2,111,14.45945946,0.09651502,0,0,Low
751,29,1,135536.5,1,1,0,66825.33,TRUE,FALSE,FALSE,FALSE,TRUE,2.028190086,0,0.5,0,29,25.89655172,0.06754663,0,0,Low
556,51,8,61354.14,1,1,0,198810.65,TRUE,FALSE,FALSE,TRUE,FALSE,0.30860435,0,0.111111111,0,408,10.90196078,0.89786583,1,1,High
584,37,10,134171.8,4,1,1,70927.11,FALSE,TRUE,FALSE,TRUE,FALSE,1.891659033,0,0.363636364,4,370,15.78378378,0.98598427,1,1,High
763,35,7,115651.6,2,1,1,104706.29,TRUE,FALSE,FALSE,TRUE,FALSE,1.104522904,0,0.25,2,245,21.8,0.0623451,0,0,Low
652,36,9,150956.71,1,0,0,72350.17,FALSE,TRUE,FALSE,FALSE,TRUE,2.086444628,0,0.1,0,324,18.11111111,0.23772684,0,0,Low
436,43,5,0,2,1,1,35687.43,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.333333333,2,215,10.13953488,0.038380906,0,0,Low
646,52,8,59669.43,1,0,0,172495.81,TRUE,FALSE,FALSE,FALSE,TRUE,0.345916136,0,0.111111111,0,416,12.42307692,0.77208304,1,1,High
694,31,4,141989.27,2,1,0,26116.82,FALSE,TRUE,FALSE,FALSE,TRUE,5.436490105,0,0.4,0,124,22.38709677,0.054892804,0,0,Low
608,45,4,0,2,0,0,36697.48,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.4,0,180,13.51111111,0.051946823,1,0,Low
558,27,1,152283.39,1,1,0,183271.15,TRUE,FALSE,FALSE,FALSE,TRUE,0.830913971,0,0.5,0,27,20.66666667,0.038991775,0,0,Low
679,40,1,0,1,1,1,16897.19,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,0.5,1,40,16.975,0.20997746,0,0,Low
577,35,10,0,2,1,1,25161.61,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.181818182,2,350,16.48571429,0.039743617,0,0,Low
683,32,9,0,2,1,1,24991.92,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,0.2,2,288,21.34375,0.032690838,0,0,Low
591,29,1,97541.24,1,1,1,196356.17,FALSE,FALSE,TRUE,FALSE,TRUE,0.496754155,0,0.5,1,29,20.37931034,0.038095687,0,0,Low
636,45,3,0,2,1,1,159463.8,FALSE,FALSE,TRUE,FALSE,TRUE,0,1,0.5,2,135,14.13333333,0.019326152,0,0,Low
708,64,5,0,3,0,1,112520.07,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0.5,3,320,11.0625,0.8537672,1,1,High
699,34,4,185173.81,2,1,0,120834.48,FALSE,TRUE,FALSE,FALSE,TRUE,1.532445686,0,0.4,0,136,20.55882353,0.05583008,0,0,Low
707,31,2,82787.93,2,0,0,91423.69,TRUE,FALSE,FALSE,TRUE,FALSE,0.905531427,0,0.666666667,0,62,22.80645161,0.09511181,0,0,Low
